intersection,road,intersection_key,road_key
ผ่านฟ้า,ปรินายก,ผ่านฟ้า,ปรินายก
ผ่านฟ้า,นครสวรรค์,ผ่านฟ้า,นครสวรรค์
ผ่านฟ้า,หลานหลวง,ผ่านฟ้า,หลานหลวง
ปากซอยอุดมสุข41,อุดมสุข(สุขุมวิท103),ปากซอยอุดมสุข41,อุดมสุข(สุขุมวิท103)
ไฟฉาย,พรานนก-กาญจนาภิเษก,ไฟฉาย,พรานนก-กาญจนาภิเษก
บางรัก,ซอยเจริญกรุง42,บางรัก,ซอยเจริญกรุง42
บ้านม้า,ศรีบูรพา,บ้านม้า,ศรีบูรพา
บ้านม้า,รามคำแหง,บ้านม้า,รามคำแหง
บางกระบือ,พระรามที่9,บางกระบือ,พระรามที่9
คู้บอน-พระยาสุเรนท์,พระยาสุเรนทร์,คู้บอน-พระยาสุเรนท์,พระยาสุเรนทร์
คู้บอน-พระยาสุเรนท์,คู้บอน,คู้บอน-พระยาสุเรนท์,คู้บอน
คู้บอน-พระยาสุเรนท์,เลียบคลองสอง,คู้บอน-พระยาสุเรนท์,เลียบคลองสอง
ปากซอยพระยาสุเรนทร์26-28,พระยาสุเรนทร์,ปากซอยพระยาสุเรนทร์26-28,พระยาสุเรนทร์
พรานนก,เพชรบุรี,พรานนก,เพชรบุรี
พาณิชยการ,อิสรภาพ,พาณิชยการ,อิสรภาพ
ศูนย์วิจัย-เพชรบุรี,ซอยศูนย์วิจัย,ศูนย์วิจัย-เพชรบุรี,ซอยศูนย์วิจัย
ศูนย์วิจัย-เพชรบุรี,เพชรบุรี,ศูนย์วิจัย-เพชรบุรี,เพชรบุรี
ศูนย์วิจัย-เพชรบุรี,ราชดำเนินกลาง,ศูนย์วิจัย-เพชรบุรี,ราชดำเนินกลาง
เสาชิงช้า,ตรีทอง,เสาชิงช้า,ตรีทอง
เสาชิงช้า,ดินสอ,เสาชิงช้า,ดินสอ
เสาชิงช้า,บำรุงเมือง,เสาชิงช้า,บำรุงเมือง
เสาชิงช้า(2),ศิริพงษ์,เสาชิงช้า(2),ศิริพงษ์
เสาชิงช้า(2),บำรุงเมือง,เสาชิงช้า(2),บำรุงเมือง
สำราญราษฎร์,มหาไชย,สำราญราษฎร์,มหาไชย
สำราญราษฎร์,บำรุงเมือง,สำราญราษฎร์,บำรุงเมือง
อนุสาวรีย์ประชาธิปไตย(ขาเข้าแยก),ดินสอ,อนุสาวรีย์ประชาธิปไตย(ขาเข้าแยก),ดินสอ
อนุสาวรีย์ประชาธิปไตย(ขาเข้าแยก),ราชดำเนินกลาง,อนุสาวรีย์ประชาธิปไตย(ขาเข้าแยก),ราชดำเนินกลาง
อนุสาวรีย์ประชาธิปไตย(ขาออกแยก),ดินสอ,อนุสาวรีย์ประชาธิปไตย(ขาออกแยก),ดินสอ
อนุสาวรีย์ประชาธิปไตย(ขาออกแยก),ราชดำเนินกลาง,อนุสาวรีย์ประชาธิปไตย(ขาออกแยก),ราชดำเนินกลาง
เสาชิงช้า,ศิริพงษ์,เสาชิงช้า,ศิริพงษ์
มิตรไมตรี-มิตรไมตรี,มิตรไมตรี(NB),มิตรไมตรี-มิตรไมตรี,มิตรไมตรี(NB)
มิตรไมตรี-มิตรไมตรี,มิตรไมตรี(EB-WB),มิตรไมตรี-มิตรไมตรี,มิตรไมตรี(EB-WB)
ทางเข้าหมู่บ้านเอื้ออาทร,ทางเข้าหมู่บ้านเอื้ออาทร,ทางเข้าหมู่บ้านเอื้ออาทร,ทางเข้าหมู่บ้านเอื้ออาทร
ทางเข้าหมู่บ้านเอื้ออาทร,เคหะร่มเกล้า,ทางเข้าหมู่บ้านเอื้ออาทร,เคหะร่มเกล้า
