intersection,road,intersection_key,road_key
รัชดาภิเษก,ซอยรัชดาภิเษก 18,รัชดาภิเษก,ซอยรัชดาภิเษก 18
รัชดาภิเษก,ประชาราษฎร์บำเพ็ญ,รัชดาภิเษก,ประชาราษฎร์บำเพ็ญ
ปากซอยสุขสวัสดิ์33/1,สุขสวัสดิ์,ปากซอยสุขสวัสดิ์33/1,สุขสวัสดิ์
วัดสน,ซอยสุขสวัสดิ 35,วัดสน,ซอยสุขสวัสดิ 35
ปากซอยลาดกระบัง 3/2,ซอยลาดกระบัง 3/2,ปากซอยลาดกระบัง 3/2,ซอยลาดกระบัง 3/2
ปากซอยลาดกระบัง 3/2,ลาดกระบัง,ปากซอยลาดกระบัง 3/2,ลาดกระบัง
ลาดกระบัง - ร่มเกล้า,ร่มเกล้า,ลาดกระบัง - ร่มเกล้า,ร่มเกล้า
ลาดกระบัง - ร่มเกล้า,ลาดกระบัง,ลาดกระบัง - ร่มเกล้า,ลาดกระบัง
ปากซอยลาดพร้าว 15,ซอยลาดพร้าว 15,ปากซอยลาดพร้าว 15,ซอยลาดพร้าว 15
ปากซอยลาดพร้าว 15,ลาดพร้าว,ปากซอยลาดพร้าว 15,ลาดพร้าว
พระรามที่3 - รัชดาภิเษก,รัชดาภิเษก,พระรามที่3 - รัชดาภิเษก,รัชดาภิเษก
พระรามที่3 - รัชดาภิเษก,พระรามที่ 3,พระรามที่3 - รัชดาภิเษก,พระรามที่ 3
หน้าโครงการ SUNNY MARKET,สุขุมวิท 105,หน้าโครงการ SUNNY MARKET,สุขุมวิท 105
แบริ่ง,สุขุมวิท,แบริ่ง,สุขุมวิท
แบริ่ง,ซอยสุขุมวิท 107,แบริ่ง,ซอยสุขุมวิท 107
ปากซอยอ่อนนุช 74/3,อ่อนนุช,ปากซอยอ่อนนุช 74/3,อ่อนนุช
อ่อนนุช 86,ซอยอ่อนนุช 86,อ่อนนุช 86,ซอยอ่อนนุช 86
อ่อนนุช 86,อ่อนนุช,อ่อนนุช 86,อ่อนนุช
เฉลิมกรุง,ตรีเพชร,เฉลิมกรุง,ตรีเพชร
เฉลิมกรุง,ตุทอง,เฉลิมกรุง,ตุทอง
เฉลิมกรุง,เจริญกรุง,เฉลิมกรุง,เจริญกรุง
มหานคร,มหานคร,มหานคร,มหานคร
มหานคร,จารุเมือง,มหานคร,จารุเมือง
มหานคร,พระรามที่ 4,มหานคร,พระรามที่ 4
พุทธมณฑลสาย 2,ซอยเพชรเกษม 55,พุทธมณฑลสาย 2,ซอยเพชรเกษม 55
หน้าซอยพหลโยธิน 50 แยก 11-15-2,เทพรักษ์,หน้าซอยพหลโยธิน 50 แยก 11-15-2,เทพรักษ์
สาทรคอนแวนต์,ซอยคอนแวนต์,สาทรคอนแวนต์,ซอยคอนแวนต์
สาทรคอนแวนต์,สาทร,สาทรคอนแวนต์,สาทร
สาทร - ประมวล,ประมวล,สาทร - ประมวล,ประมวล
สาทร - ประมวล,สาทร,สาทร - ประมวล,สาทร
ประชาราษฎร์,ประชาราษฎร์สาย 1,ประชาราษฎร์,ประชาราษฎร์สาย 1
ประชาราษฎร์,วงศ์สวาง,ประชาราษฎร์,วงศ์สวาง
วัดประชา,ซอยวัดประชาระบือธรรม,วัดประชา,ซอยวัดประชาระบือธรรม
วัดประชา,ซอยระนอง 1,วัดประชา,ซอยระนอง 1
เอกมัยเหนือ (A 432),เอกมัย,เอกมัยเหนือ (A 432),เอกมัย
เอกมัยเหนือ (A 432),เพชรบุรี,เอกมัยเหนือ (A 432),เพชรบุรี
เอกมัยเหนือ (B 433),เอกมัย,เอกมัยเหนือ (B 433),เอกมัย
เอกมัยเหนือ (B 433),เพชรบุรี,เอกมัยเหนือ (B 433),เพชรบุรี
ก.ม. 8,ซอยรามอินทรา 73,ก.ม. 8,ซอยรามอินทรา 73
ผ่านฟ้า,บริพัตร,ผ่านฟ้า,บริพัตร
ผ่านฟ้า,ราชดำเนินนอก,ผ่านฟ้า,ราชดำเนินนอก
ผ่านฟ้า,ราชดำเนินกลาง,ผ่านฟ้า,ราชดำเนินกลาง
